hour,solar_actual_kw,solar_forecast_kw,load_kw,battery_soc
2528,7.851998893610805,8.724609918206632,6.997798467785753,20.26967972597758
2529,6.335550565241534,6.723043414745014,6.887380574655917,20.26967972597758
2530,9.969777283337129,10.30942652816134,6.0658105391118005,20.26967972597758
2531,9.401156319367054,8.016242837433365,5.245678276326848,20.26967972597758
2532,10.386,10.790161740374542,5.27431791030601,20.26967972597758
2533,9.41027103329506,10.363461642676906,5.069306383106061,20.26967972597758
2534,8.914338342325824,10.69898199743974,5.105474009860754,20.26967972597758
2535,7.325601524321346,7.82737716229725,5.651545149005302,20.26967972597758
2536,6.571816382061602,7.02471623944446,6.256875668450975,20.26967972597758
2537,3.872919289099276,3.154766590839061,6.844969873859613,20.26967972597758
2538,0.0,0.958225106571509,7.518648612568379,20.26967972597758
2539,0.0266750634311891,0.0,7.853,20.26967972597758
2540,0.0,1.3000059939663893,7.410690277972108,20.26967972597758
2541,0.0,1.299624464852798,6.585908145176688,20.26967972597758
2542,0.0,2.0587800729504586,6.0102171987681645,20.26967972597758
2543,0.0,0.0,5.356014809642693,20.26967972597758
2544,2.836186394442885,2.1600519246561736,4.519,20.26967972597758
2545,0.4744680561402283,0.0,4.9252089693512815,20.26967972597758
2546,0.0,2.84587982347898,4.966423752509244,20.26967972597758
2547,0.0,0.0,5.006238704766995,20.26967972597758
2548,1.171489175689739,2.4220172579500363,5.208052527462793,20.26967972597758
2549,2.4354819112355752,2.6909824804508875,5.452346398157285,20.26967972597758
2550,0.0,0.0,5.941215783760004,20.26967972597758
2551,0.564290541761427,3.4482775239932684,6.737852762577053,20.26967972597758
2552,7.644168260472895,8.869917196058436,6.946957513376935,20.26967972597758
2553,8.153639609233208,8.800729659229106,6.829350029317935,20.26967972597758
2554,8.400971255170134,8.74778829307403,6.185933341075686,20.26967972597758
2555,10.386,11.18750298454179,5.573910082807656,20.26967972597758
2556,7.772011042676317,8.181180272370838,5.329443280688655,20.26967972597758
2557,10.386,11.137789626383164,4.950454211810726,20.26967972597758
2558,9.81783631134974,8.90489656234197,5.178863490495921,20.26967972597758
2559,8.786970052833462,7.537525336873984,5.5549824182255065,20.26967972597758
2560,4.226885920061363,1.4047631520707888,6.1134601904552,20.26967972597758
2561,2.892669388734457,1.3403084462824206,7.011186063188124,20.26967972597758
2562,0.0,0.0,7.373752146099788,20.26967972597758
2563,0.2641190860633706,1.7897278908783834,7.540704806209297,20.26967972597758
2564,0.0,1.952706281789447,7.22001977342371,20.26967972597758
2565,0.0,1.3736882706182525,6.723799817208274,20.26967972597758
2566,0.0,1.5287626970451482,5.980471215057682,20.26967972597758
2567,0.7329104497527021,0.4083307565660616,5.600211688006152,20.26967972597758
2568,0.9784867285821286,1.125975891942138,4.519,20.26967972597758
2569,0.0,0.0,4.562254081658471,20.26967972597758
2570,0.0068975628959959,1.7946519083883772,4.717249437826163,20.26967972597758
2571,0.0,0.0,4.97346886359257,20.26967972597758
2572,0.0,0.5137992710175636,5.250682242051951,20.26967972597758
2573,0.0,0.6615884249850223,5.630569304318176,20.26967972597758
2574,3.066081188169809,5.419317285005316,6.236323148166843,20.26967972597758
2575,1.480139052375438,2.136010347554324,6.903763083542251,20.26967972597758
2576,7.1742035771228245,8.551779708415522,7.176468712117369,20.26967972597758
2577,8.889782869103577,9.819078921965,6.934691648685937,20.26967972597758
2578,9.782552591614254,8.326339445455098,6.402468954314111,20.26967972597758
2579,10.386,9.06237895267518,5.857985359760045,20.26967972597758
2580,10.386,11.02710186648858,5.300066576818553,20.26967972597758
2581,10.386,9.018245079725508,5.049240346159381,20.26967972597758
2582,9.387198344690024,8.010764127080055,5.14081843285846,20.26967972597758
2583,9.15833390758788,10.667216618607416,5.513440970241838,20.26967972597758
2584,6.738632498964174,7.063980807912055,5.959140245600746,20.26967972597758
2585,2.056176948621084,1.5090251093790523,6.614624021755191,20.26967972597758
2586,0.0,0.0,7.229072949643168,20.26967972597758
2587,0.0,0.0,7.312422803312007,20.26967972597758
2588,0.0,0.0,7.426938401725478,20.26967972597758
2589,0.0,1.419786976507014,7.052287153250212,20.26967972597758
2590,1.4274184402444758,0.6950764377620171,6.412717545848681,20.26967972597758
2591,0.0,0.0,5.786531547909892,20.26967972597758
2592,0.0,0.0,4.733675968968674,20.26967972597758
2593,0.0303337142743469,0.2761343598072274,4.867030674342522,20.26967972597758
2594,0.966617190076748,3.788625355287437,4.7846608486240205,20.26967972597758
2595,0.0,0.0,4.519,20.26967972597758
2596,0.0,0.0908590193410194,4.97491858690457,20.26967972597758
2597,0.2118800488337888,0.0,5.425682093359535,20.26967972597758
2598,1.383164365451543,2.615916240075048,6.020410895071505,20.26967972597758
2599,2.220747202168312,4.830623256250477,6.741372221710405,20.26967972597758
2600,3.2287151881505585,6.46838521398121,7.120197861584907,20.26967972597758
2601,8.45971319357692,8.747591197259883,7.019690587576661,20.26967972597758
2602,8.717932037185387,9.769649072023787,6.286913717221996,20.26967972597758
2603,9.158232950367733,11.611,5.458514755636322,20.26967972597758
2604,10.202022371415255,10.828095955882848,5.1761775915362325,20.26967972597758
2605,10.348880079296046,11.611,5.004730065163376,20.26967972597758
2606,8.754200475727416,8.078663959610056,5.1677864349737135,20.26967972597758
2607,5.113011050654867,4.783708750537533,5.433457814635639,20.26967972597758
2608,6.514224776504573,8.287046893201733,6.186569290057506,20.26967972597758
2609,4.31359578124345,1.340316520212549,6.713516344458555,20.26967972597758
2610,0.7333673920282573,0.1993342955483816,7.633532161881016,20.26967972597758
2611,0.0,2.030635888760683,7.381771281080743,20.26967972597758
2612,0.0,0.4505147991078084,7.32624580271077,20.26967972597758
2613,0.0,3.1957633255256,7.062074339179582,20.26967972597758
2614,0.6709085441208313,0.0,6.085334887262214,20.26967972597758
2615,0.7532898602305971,0.0,5.425044304399816,20.26967972597758
2616,0.0,0.0,5.005037543219759,20.26967972597758
2617,0.0587308870656393,1.05426390511011,4.653464851419475,20.26967972597758
2618,0.5032771676770547,0.4934356248316001,4.902559747189227,20.26967972597758
2619,1.6861069504416275,2.1683569380630967,4.8430357166399,20.26967972597758
2620,0.7961306079477022,1.2541358485127212,5.027773650703179,20.26967972597758
2621,0.8962850740791284,2.0699641631485948,5.656770699148447,20.26967972597758
2622,0.060899895582192,0.0,6.028468543252338,20.26967972597758
2623,4.480254464573949,6.521320716432297,6.8321158509038105,20.26967972597758
2624,5.948676910834809,5.104865679063983,7.264588839487092,20.26967972597758
2625,6.722155251154759,8.006069659153326,6.947212403745068,20.26967972597758
2626,10.386,9.673701604663943,6.110823487251028,20.26967972597758
2627,10.386,10.946879867320932,5.4508718776048735,20.26967972597758
2628,10.386,10.5095274120107,5.253095859106916,20.26967972597758
2629,10.022058979551549,9.137989643470434,4.979976872314429,20.26967972597758
2630,9.842114617965183,8.689803347787532,5.250442135768774,20.26967972597758
2631,8.290831707292178,9.666762504040436,5.66924309441468,20.26967972597758
2632,5.696993464381845,6.229280736493478,5.926972045865587,20.26967972597758
2633,3.1782481182082827,4.782665404393577,6.952482020035811,20.26967972597758
2634,1.975298827077515,2.0416183484269745,7.352031750779437,20.26967972597758
2635,1.2309063834073743,0.0,7.660780563649123,20.26967972597758
2636,0.1874211969732711,2.9005852952362363,7.355491132951685,20.26967972597758
2637,1.0766384838699516,2.168339958073308,6.823718648949514,20.26967972597758
2638,0.0,0.752659011082748,6.329293633647264,20.26967972597758
2639,0.4329697380376833,1.009718374452829,5.71084183616394,20.26967972597758
2640,2.104828917161168,1.3682503127407046,4.876766410459023,20.26967972597758
2641,0.0,0.0,4.66336986752812,20.26967972597758
2642,0.0,0.3498050991521961,4.529055992205389,20.26967972597758
2643,0.0,3.897323169062992,4.918494004255143,20.26967972597758
2644,0.0,0.0,5.191259224753406,20.26967972597758
2645,0.0,0.8905061612819303,5.32321934827213,20.26967972597758
2646,0.0,0.764557757017359,5.9792238518607626,20.26967972597758
2647,1.150506108442184,1.8165067801443269,6.663764787567642,20.26967972597758
2648,5.493371888893068,4.458560826181052,7.0176737604804655,20.26967972597758
2649,8.827340421124934,9.800677406984,6.7460245572934285,20.26967972597758
2650,8.435574910528308,5.017122154426183,6.196485511528353,20.26967972597758
2651,10.386,9.299970722513086,5.693862311252655,20.26967972597758
2652,10.386,8.92610394887602,5.29200312649788,20.26967972597758
2653,10.386,8.607589584955669,5.004705467348175,20.26967972597758
2654,8.731621313536817,11.230131360459133,5.068419184271786,20.26967972597758
2655,8.770775520068934,10.12081494862552,5.457154080878525,20.26967972597758
2656,4.181413176144032,6.0041099199447245,6.081389511774151,20.26967972597758
2657,3.870029187343419,5.189432586420828,6.695267792870922,20.26967972597758
2658,0.1651559663860826,0.0,7.339777987177374,20.26967972597758
2659,0.6169600654125027,1.7183803251890593,7.646051610771903,20.26967972597758
2660,0.0,0.2673773542657627,7.354579051390151,20.26967972597758
2661,0.0,2.3332899368568576,6.863911172050948,20.26967972597758
2662,0.6690533249897053,0.7156232314240083,6.098374749566723,20.26967972597758
2663,0.0,0.0,5.447189280595199,20.26967972597758
2664,0.5102967189669743,0.2904299499739378,4.823874691650181,20.26967972597758
2665,0.0,0.5072130482542279,4.519,20.26967972597758
2666,0.9663131503872032,1.0779110888868637,4.694917085011863,20.26967972597758
2667,0.0,2.0057723871530224,4.854007341521205,20.26967972597758
2668,0.6158332173325936,1.905492041818301,5.3551662073476365,20.26967972597758
2669,0.7026979593189515,2.8260329966315187,5.433156833707256,20.26967972597758
2670,0.0,2.312834644890641,6.09359692930046,20.26967972597758
2671,3.5108606666929267,4.880785322831832,6.709342875840598,20.26967972597758
2672,5.794848667042013,6.7399968896981175,7.08514440668406,20.26967972597758
2673,7.136472293753514,7.172460942142202,6.868928774604575,20.26967972597758
2674,8.336038036576326,7.872245787559734,6.270082116140476,20.26967972597758
2675,8.309733798949836,8.23723267993888,5.5018731761081785,20.26967972597758
2676,10.386,11.18129797984529,5.190505679449425,20.26967972597758
2677,8.78097770984435,7.6452232970444145,5.184075682836877,20.26967972597758
2678,9.64366914715898,10.941404735403449,4.951910763298253,20.26967972597758
2679,7.462691748127447,3.764316921490611,5.626624322398502,20.26967972597758
2680,6.290823274698392,6.19676411243192,6.142127230471459,20.26967972597758
2681,2.463626943105521,3.6096105096989226,6.741086925482387,20.26967972597758
2682,0.0,0.0,7.323011217714107,20.26967972597758
2683,0.8285450195409534,1.3389798049638015,7.813567151118872,20.26967972597758
2684,0.3584978015230193,1.9937524467377,7.251119253244944,20.26967972597758
2685,0.3361072206086675,0.0,6.84524555079331,20.26967972597758
2686,0.5174766713826005,0.0,6.17338818321095,20.26967972597758
2687,0.0,0.5848535449905272,5.530186825771956,20.26967972597758
2688,0.8580617811962594,0.3026893394741985,4.938346925873725,20.26967972597758
2689,0.6871066551495746,0.4427766174584677,4.980896641102877,20.26967972597758
2690,0.0,1.3670788205836844,4.69893456476462,20.26967972597758
2691,0.0,0.4432405136678854,4.800498630236303,20.26967972597758
2692,0.0,1.7432336940631357,4.902054982481752,20.26967972597758
2693,0.0,1.0829438370327948,5.462411596397319,20.26967972597758
2694,0.3570786282262701,0.866641633244718,6.082727008968405,20.26967972597758
2695,4.5228291910670375,7.4101122358922815,6.693387353816294,20.26967972597758
2696,6.779107112400644,5.623636763688301,7.298044825729363,20.26967972597758
2697,6.236418110314139,6.887923500146005,6.764914680206572,20.26967972597758
2698,10.28726953122426,6.005909357961357,6.170077976538505,20.26967972597758
2699,10.386,11.517484765444957,5.703833405256699,20.26967972597758
2700,10.386,9.571953386702177,5.19865257278904,20.26967972597758
2701,10.386,11.611,4.8943052368567725,20.26967972597758
2702,10.386,7.775367983815406,5.142887018030754,20.26967972597758
2703,9.0034587673274,9.519484681217223,5.6297142556268165,20.26967972597758
2704,5.793013034442359,5.794457250349659,6.066764321338766,20.26967972597758
2705,4.065260531387862,4.034236513463363,6.549481376204771,20.26967972597758
2706,0.1332303714246085,1.6534989461496992,7.166258780003322,20.26967972597758
2707,0.0,0.1400190674766559,7.597290384719076,20.26967972597758
2708,0.0,0.0,7.509151169635193,20.26967972597758
2709,1.8135546622658236,2.2254162927814924,6.676131595288536,20.26967972597758
2710,0.0,0.0,6.449928627250134,20.26967972597758
2711,1.7767793401111625,1.0763193313803554,5.617914651167315,20.26967972597758
2712,0.5537200087413559,0.0611583713229011,4.684521786407419,20.26967972597758
2713,0.0,0.6576936855442752,5.001301190742072,20.26967972597758
2714,0.3971040101665162,0.0,4.982687445382805,20.26967972597758
2715,0.0,0.3358595666222177,4.84791629480524,20.26967972597758
2716,0.7025523573497292,0.0,5.313720742907102,20.26967972597758
2717,1.0102095980331454,1.404730644672012,5.614126650848176,20.26967972597758
2718,0.0,1.7920745652453305,6.185701956170214,20.26967972597758
2719,2.979457825684577,5.818502141778968,6.741101065611136,20.26967972597758
2720,7.823737009458727,7.1867275621367925,7.325810425726356,20.26967972597758
2721,7.207617155386359,4.789836839852312,6.956909271777632,20.26967972597758
2722,8.31551267233786,7.969615331705225,6.323109042536854,20.26967972597758
2723,10.386,10.859105736947466,5.588986871680743,20.26967972597758
2724,10.386,8.819296891732453,5.039377526233848,20.26967972597758
2725,10.386,7.808615576197905,5.160577855048453,20.26967972597758
2726,10.386,11.611,5.191977746446517,20.26967972597758
2727,9.395757574657605,9.503349313795686,5.588746725490328,20.26967972597758
2728,4.629411342875557,5.1145723683750015,6.07651541567806,20.26967972597758
2729,2.258236134790444,3.207982275605504,7.095656313219417,20.26967972597758
2730,1.419643456649431,1.658914915298778,7.473291941791058,20.26967972597758
2731,1.9575978787959247,3.4231536082401446,7.605044919346846,20.26967972597758
2732,0.6283669227647599,2.1085355968055,7.281741071768993,20.26967972597758
2733,0.0,0.0794159036440147,6.843970658239674,20.26967972597758
2734,2.315389558422746,0.7104903675751486,6.184573985129399,20.26967972597758
2735,0.0,0.0,5.478340681504435,20.26967972597758
2736,0.0,4.235757254953449,4.698097033647455,20.26967972597758
2737,0.3671211457163679,0.0,4.742274403665347,20.26967972597758
2738,1.8025940299767795,4.090185483691703,4.911271875731626,20.26967972597758
2739,0.9731856702042654,1.7011551058124328,5.101840295311586,20.26967972597758
2740,0.4530342974448555,0.6574181472927338,5.3558459113153045,20.26967972597758
2741,0.5103941345851082,0.4666374716577031,5.428875587237545,20.26967972597758
2742,0.0131480834571453,0.0,6.340375877937787,20.26967972597758
2743,3.500007892472817,1.597504206601017,6.924858872509855,20.26967972597758
2744,2.523628865490905,2.709139051576912,6.972777887260067,20.26967972597758
2745,7.471067352441966,7.94682100940512,6.990381047514626,20.26967972597758
2746,9.874952837576656,6.7500852199412265,6.486612264620502,20.26967972597758
2747,9.336231398536151,10.502149424822765,5.775145488991633,20.26967972597758
2748,10.386,10.32261620629215,5.146805461709689,20.26967972597758
2749,10.386,11.581338327578766,4.95178953631712,20.26967972597758
2750,10.386,8.707860164859294,5.268276836897061,20.26967972597758
2751,9.685747254618772,9.95204527211482,5.361611944723417,20.26967972597758
2752,4.968263641658383,5.114884454752393,6.2444301574422045,20.26967972597758
2753,2.660183981636436,1.7927128496875009,6.750144686848321,20.26967972597758
2754,0.0,1.9562460943292663,7.279109750471607,20.26967972597758
2755,0.0,0.0,7.513386021990976,20.26967972597758
2756,0.1926206827407623,0.0,7.347596226837602,20.26967972597758
2757,0.0,0.269107899086686,6.476142602347858,20.26967972597758
2758,0.0,1.371967069046653,6.318911907381669,20.26967972597758
2759,0.6992393968053037,2.7860513266763096,5.573663953299872,20.26967972597758
2760,0.7073161330107078,2.272107206241426,4.753789528631573,20.26967972597758
2761,0.0,0.4149661820637416,4.903384850354732,20.26967972597758
2762,1.0222019908766828,2.3416049239538177,4.950559047361139,20.26967972597758
2763,0.0,0.0,5.057722100965814,20.26967972597758
2764,0.2614911255463665,3.2905327651030056,5.240568466776261,20.26967972597758
2765,0.933346693089351,3.376449129407331,5.501628942902067,20.26967972597758
2766,0.0,0.0141229815701549,6.394936229969045,20.26967972597758
2767,3.3832124153475727,3.356110013442054,6.768869528121414,20.26967972597758
2768,4.919281160782982,3.39889785773651,6.987618743516869,20.26967972597758
2769,7.605224521939345,7.409020977331306,6.6614727446292505,20.26967972597758
2770,9.364266955337968,9.313239539538234,5.991456907572495,20.26967972597758
2771,9.83652922285443,7.671806027408466,5.474157508999962,20.26967972597758
2772,10.386,11.611,5.018201496860262,20.26967972597758
2773,8.886467211516411,7.935092145992802,5.005887525160593,20.26967972597758
2774,9.02631958607571,9.319684859867133,5.119187623038685,20.26967972597758
2775,7.500499131943544,7.456659643754571,5.509772346728563,20.26967972597758
2776,5.227561982143905,6.404817468291011,6.239558489719283,20.26967972597758
2777,2.5584784194073458,2.8502883775967547,6.928536631144273,20.26967972597758
2778,0.0,2.619497670529246,7.309038789142916,20.26967972597758
2779,0.5295282689801568,0.8610507729794081,7.599874457197685,20.26967972597758
2780,0.9975177704016356,0.0,7.527723980229095,20.26967972597758
2781,0.0,0.0,6.759466323752674,20.26967972597758
2782,0.0,0.0,6.227578037111101,20.26967972597758
2783,0.0,0.0,5.688070385102764,20.26967972597758
2784,0.0,0.6229319307194605,5.17940187893003,20.26967972597758
2785,0.0,0.0,4.937286113869007,20.26967972597758
2786,0.0,1.801583802017894,4.879959919148975,20.26967972597758
2787,0.0,0.0,4.701552541946384,20.26967972597758
2788,0.0,0.6566105225811962,5.123373727501417,20.26967972597758
2789,0.1765126460603432,0.0,5.564156646393464,20.26967972597758
2790,0.6664487774999492,0.0,6.272575684474209,20.26967972597758
2791,2.189865669677171,0.0,6.824822371216836,20.26967972597758
2792,5.052657368432977,4.410727145875368,7.062084257062402,20.26967972597758
2793,6.755575190689964,6.671455100143117,6.893816695629746,20.26967972597758
2794,9.589679660382023,8.60141886878484,6.192986158081178,20.26967972597758
2795,9.73685262867038,10.729718962788931,5.638942413127151,20.26967972597758
2796,10.386,10.670513523308768,5.104797353960281,20.26967972597758
2797,8.62640408548763,9.055644065254572,4.975797329488092,20.26967972597758
2798,9.20091931546071,10.015718365768167,5.269472027965777,20.26967972597758
2799,8.209980922136182,8.751148645315393,5.589383281130954,20.26967972597758
2800,5.759639271606061,8.318658936151627,6.245779535003477,20.26967972597758
2801,6.040216811734693,6.718519374775747,6.751927341890085,20.26967972597758
2802,0.3759605349440811,2.395005444893907,7.451857049413185,20.26967972597758
2803,0.0,0.3842911507579578,7.627191575028301,20.26967972597758
2804,0.0,3.2843321261326848,7.513412792307092,20.26967972597758
2805,0.0,1.4440128169754187,6.846557262155264,20.26967972597758
2806,0.0,0.440223430354183,6.121934203565233,20.26967972597758
2807,0.0,3.6971407477517615,5.637655736436643,20.26967972597758
2808,1.0459344058144602,0.9211552519796572,4.585732950606702,20.26967972597758
2809,0.0,1.3125320377284737,4.915188122653859,20.26967972597758
2810,0.0,0.0,4.788518204978294,20.26967972597758
2811,0.0,0.0,4.968903361122828,20.26967972597758
2812,2.021370958738319,2.838144573468125,5.448684096827793,20.26967972597758
2813,0.0,2.378842542028214,5.607738648237544,20.26967972597758
2814,2.13237068836773,1.3498537723570792,6.293750151655568,20.26967972597758
2815,3.820124704065137,3.354227944089371,6.809454106429239,20.26967972597758
2816,6.123635123773504,3.4074157924503985,7.207190241219493,20.26967972597758
2817,8.305251886855036,7.120577252666765,7.017958269072188,20.26967972597758
2818,10.111968931792116,10.123214224190264,6.34324035185084,20.26967972597758
2819,8.479141574426128,8.823971856598746,5.4717227641800825,20.26967972597758
2820,10.386,9.850555657213434,5.04025458734684,20.26967972597758
2821,10.386,10.709267086861004,4.851491680901885,20.26967972597758
2822,9.587572100356796,11.611,5.377309753488072,20.26967972597758
2823,6.2039390496690165,6.857763979997301,5.56314868000765,20.26967972597758
2824,5.49052356764834,5.1881092496747065,6.1473572262375695,20.26967972597758
2825,4.874325621617924,3.954577059391262,6.752599301546925,20.26967972597758
2826,1.4386167452805667,0.6626341043068815,7.514730103474284,20.26967972597758
2827,0.0,0.9196755001968682,7.811022237708451,20.26967972597758
2828,1.0886483471720112,1.2591649398383504,7.407258887331669,20.26967972597758
2829,0.0,0.0,6.848317396690453,20.26967972597758
2830,0.0,0.0,5.954995301834831,20.26967972597758
2831,0.0,0.0,5.612750463256607,20.26967972597758
2832,1.8129332551441224,0.1224473293860182,5.013650791851299,20.26967972597758
2833,0.0,0.093883926160728,4.748780374006658,20.26967972597758
2834,0.0,2.185915454755449,4.880098130558771,20.26967972597758
2835,0.0,0.0,4.788584809797227,20.26967972597758
2836,2.217160738209428,2.640683768980564,4.925402672575745,20.26967972597758
2837,1.8876434368523751,2.8692993127210062,5.742222433054367,20.26967972597758
2838,2.589874057899705,3.018375466858713,6.098661292521808,20.26967972597758
2839,2.672797748435143,2.1889180489081834,6.685705290172284,20.26967972597758
2840,5.913370790467576,8.170152618788322,7.048311218350484,20.26967972597758
2841,6.086889421694409,4.033656109813947,6.956974382095306,20.26967972597758
2842,10.386,10.35147946917975,6.042949648502438,20.26967972597758
2843,9.399730896244094,8.55339462230123,5.41600080469679,20.26967972597758
2844,10.386,11.611,5.073856562575809,20.26967972597758
2845,9.483214945428797,8.760702098059092,4.956626857477424,20.26967972597758
2846,8.966284726632173,9.236246430407183,5.260831445195006,20.26967972597758
2847,6.891653872458768,6.232669888252476,5.404916065585391,20.26967972597758
2848,4.843123869857946,3.925117706456008,6.01380712943648,20.26967972597758
2849,2.222574307346882,3.335537527924453,6.701876192190755,20.26967972597758
2850,0.0,2.041027262304685,7.676954604341611,20.26967972597758
2851,0.9487339686168784,3.9510306647882567,7.614717865042882,20.26967972597758
2852,0.0,1.0782952037015012,7.150623814263049,20.26967972597758
2853,0.2228463629889776,0.0,6.657827331568894,20.26967972597758
2854,1.4043444760064103,1.6996662193251488,5.982247548719601,20.26967972597758
2855,0.0,0.5061840926197037,5.600547916145778,20.26967972597758
2856,0.0,2.178658393065862,4.708061663707008,20.26967972597758
2857,0.0,1.381033200046105,4.935507298788136,20.26967972597758
2858,1.3590541914259535,0.0,4.5892606168694,20.26967972597758
2859,0.1915340257671327,0.0,4.838549481041672,20.26967972597758
2860,0.0,0.0,5.2321243587667645,20.26967972597758
2861,0.5347819367846198,0.3341624254802888,5.744320783619246,20.26967972597758
2862,0.0,0.049457276247629,6.240338479968803,20.26967972597758
2863,3.6737134469245953,3.251359308210494,7.177700336980383,20.26967972597758
2864,6.057653666550896,5.423295294251412,7.270316939480913,20.26967972597758
2865,7.533598362922511,10.177526133140509,6.903001236202918,20.26967972597758
2866,8.688575350425621,11.611,5.920808578276602,20.26967972597758
2867,9.752892783196453,8.186971099301761,5.653479574787351,20.26967972597758
2868,10.386,9.748974061076575,5.131145321137781,20.26967972597758
2869,10.386,10.045329111011643,5.022747248776289,20.26967972597758
2870,8.927000668035816,6.439938752227405,5.257299220184639,20.26967972597758
2871,8.441200193273975,6.654194170450511,5.562391454911861,20.26967972597758
2872,3.101432644463875,2.5263148786613856,6.100966277176385,20.26967972597758
2873,2.1740912890715163,2.3098979601277474,6.913791556678947,20.26967972597758
2874,0.0,0.0,7.37550852026982,20.26967972597758
2875,0.0,0.3467992728063849,7.66495599642703,20.26967972597758
2876,0.0,0.0250850711156136,7.174930572416157,20.26967972597758
2877,0.0,0.2480174634398206,6.945974926422626,20.26967972597758
2878,0.3077214109747275,2.009092315802688,6.1203995700721965,20.26967972597758
2879,0.0,1.198064412816278,5.694125190362192,20.26967972597758
2880,0.0,1.6725842648690472,4.851591048327118,20.26967972597758
2881,0.0,0.5886923835363498,4.781937541856609,20.26967972597758
2882,0.0,0.6237181988125724,4.888421016039807,20.26967972597758
2883,0.5037583127286593,2.4814294634542167,4.89594561055316,20.26967972597758
2884,0.0,0.6534012039044281,5.030126407938038,20.26967972597758
2885,0.0,0.8134474763630166,5.579487338428777,20.26967972597758
2886,0.0,3.592613166298189,6.216218383130469,20.26967972597758
2887,4.516504445941857,3.3873452358489446,6.944254834975897,20.26967972597758
2888,5.1278611330078405,3.7097728752305086,7.025000029601632,20.26967972597758
2889,8.366462704474136,8.021803117782731,6.8330250348748045,20.26967972597758
2890,9.86710627884109,11.204439569565704,6.271459872343352,20.26967972597758
2891,8.299349855286907,4.454573430036995,5.435302235580156,20.26967972597758
2892,10.386,11.485427715393463,5.181349557123218,20.26967972597758
2893,10.386,10.669781777242498,5.110836609681341,20.26967972597758
2894,10.30185230673134,9.860760269184285,5.292882523910116,20.26967972597758
2895,10.386,8.586967800457113,5.680179998330675,20.26967972597758
2896,3.1151909042564747,3.777297555790878,6.33461473281999,20.26967972597758
2897,4.914940689813424,5.270671683664506,6.86498797265086,20.26967972597758
2898,0.0,0.0,7.24405904533629,20.26967972597758
2899,0.301959934472169,2.335269535653421,7.327608250830075,20.26967972597758
2900,0.0,0.9251585537780732,7.307369742530034,20.26967972597758
2901,0.0,0.0,6.943496754812803,20.26967972597758
2902,0.0,0.0,6.080118325037189,20.26967972597758
2903,0.35192434724634,1.0255113000178588,5.403444523809014,20.26967972597758
2904,0.0,0.4832390662728922,4.740521876690506,20.26967972597758
2905,0.8507062599593915,0.3967287713500491,4.717536482380514,20.26967972597758
2906,0.0,0.0,4.967761043570193,20.26967972597758
2907,0.0,1.1959137965674076,4.857596583947143,20.26967972597758
2908,0.0,0.2990313849103079,5.333483229215374,20.26967972597758
2909,1.450767339916918,0.0,5.4132435372816206,20.26967972597758
2910,0.0,0.0,6.245308910545382,20.26967972597758
2911,3.3018079136636738,4.490750170755151,6.847184566423065,20.26967972597758
2912,4.728243443581418,5.714992848170741,7.039135321021392,20.26967972597758
2913,8.824962415527215,9.440388258054796,6.879675416754517,20.26967972597758
2914,10.386,10.55029493562419,6.186518283675068,20.26967972597758
2915,10.386,11.611,5.496900231034934,20.26967972597758
2916,10.386,11.546300040261986,5.158363089967175,20.26967972597758
2917,10.386,9.931753063761851,5.17504979791568,20.26967972597758
2918,9.833545779036726,11.608136856831733,5.277529763555847,20.26967972597758
2919,9.462194753962326,9.492383663718964,5.581345799502995,20.26967972597758
2920,4.742604879675168,7.610891489533534,6.094777911520359,20.26967972597758
2921,3.759700415724405,2.549703808584637,6.914475858383232,20.26967972597758
2922,0.0,1.7666883220861718,7.349695941869093,20.26967972597758
2923,0.0,0.0,7.736615140745072,20.26967972597758
2924,0.0702885241214743,0.0,7.400376468591089,20.26967972597758
2925,0.2603955979746302,0.0438683689770798,6.674622318985756,20.26967972597758
2926,0.0,1.2446798909526948,6.25173833692577,20.26967972597758
2927,0.2159424761535011,1.6757004337191264,5.406651738041679,20.26967972597758
2928,1.8309732155575191,2.371425953075456,5.039374549939357,20.26967972597758
2929,1.12892376792446,0.0,4.933957902863197,20.26967972597758
2930,0.9911656054331116,1.85026009417292,4.913806820307201,20.26967972597758
2931,0.0,0.0,4.758557115660027,20.26967972597758
2932,0.0,0.0,5.306939157762883,20.26967972597758
2933,1.0932104091156614,2.854585749615444,5.534517089840846,20.26967972597758
2934,0.9993298089828588,1.2182836252572633,6.063271869636317,20.26967972597758
2935,4.626844806507228,3.880393126454876,6.663240591207243,20.26967972597758
2936,4.888666734018855,6.485835308161589,7.365793199800072,20.26967972597758
2937,7.669408437626576,5.524469279094819,6.954150625112087,20.26967972597758
2938,7.7926605270808285,5.749722902655641,6.140969751911837,20.26967972597758
2939,10.386,10.770162858222562,5.673908891593333,20.26967972597758
2940,10.386,11.611,5.133679043598214,20.26967972597758
2941,10.309511567114937,10.215172103731335,4.8810563218153815,20.26967972597758
2942,10.386,11.35146506485468,5.325882838651995,20.26967972597758
2943,7.715660115056986,6.949433259661534,5.681023042210781,20.26967972597758
2944,5.987980200615695,8.815046680924123,5.892816554213416,20.26967972597758
2945,1.5228766722091782,3.3331561775668352,6.87651058661721,20.26967972597758
2946,0.0625379266629782,0.4880589505965176,7.40091223389223,20.26967972597758
2947,0.0,2.196991284612216,7.660394577854614,20.26967972597758
